 ---------------------------------------------------------------------------------------------------------------------------------- 
|                                          Memory leak report for:  03/17/2020 12:22:37                                            |
 ---------------------------------------------------------------------------------------------------------------------------------- 


638 memory leaks found:

Alloc.   Addr       Size       Addr       Size                        BreakOn BreakOn              
Number Reported   Reported    Actual     Actual     Unused    Method  Dealloc Realloc Allocated by 
------ ---------- ---------- ---------- ---------- ---------- -------- ------- ------- --------------------------------------------------- 
000174 0x08EFCA90 0x00000050 0x08EFCA80 0x00000070 0x00000000 new         N       N    ??(00000)::??
000161 0x08EFCB08 0x00000050 0x08EFCAF8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000156 0x08EFCB80 0x00000050 0x08EFCB70 0x00000070 0x00000000 new         N       N    ??(00000)::??
000157 0x08EFCBF8 0x00000050 0x08EFCBE8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000162 0x08EFCC70 0x00000050 0x08EFCC60 0x00000070 0x00000000 new         N       N    ??(00000)::??
000163 0x08EFCCE8 0x00000050 0x08EFCCD8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000167 0x08EFCD60 0x00000050 0x08EFCD50 0x00000070 0x00000000 new         N       N    ??(00000)::??
000168 0x08EFCDD8 0x00000050 0x08EFCDC8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000171 0x08EFCE50 0x00000050 0x08EFCE40 0x00000070 0x00000000 new         N       N    ??(00000)::??
000188 0x08EFCEC8 0x00000050 0x08EFCEB8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000208 0x08EFCFD0 0x00000050 0x08EFCFC0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000205 0x08EFD048 0x00000050 0x08EFD038 0x00000070 0x00000000 new         N       N    ??(00000)::??
000212 0x08EFD0C0 0x00000050 0x08EFD0B0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000196 0x08EFD138 0x00000050 0x08EFD128 0x00000070 0x00000000 new         N       N    ??(00000)::??
000214 0x08EFD1B0 0x00000050 0x08EFD1A0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000192 0x08EFD228 0x00000050 0x08EFD218 0x00000070 0x00000000 new         N       N    ??(00000)::??
000193 0x08EFD2A0 0x00000050 0x08EFD290 0x00000070 0x00000000 new         N       N    ??(00000)::??
000217 0x08EFD318 0x00000050 0x08EFD308 0x00000070 0x00000000 new         N       N    ??(00000)::??
000218 0x08EFD390 0x00000050 0x08EFD380 0x00000070 0x00000000 new         N       N    ??(00000)::??
000219 0x08EFD408 0x00000050 0x08EFD3F8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000194 0x08EFD480 0x00000050 0x08EFD470 0x00000070 0x00000000 new         N       N    ??(00000)::??
000204 0x08EFD4F8 0x00000050 0x08EFD4E8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000220 0x08EFD570 0x00000050 0x08EFD560 0x00000070 0x00000000 new         N       N    ??(00000)::??
000190 0x08EFD5E8 0x00000050 0x08EFD5D8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000209 0x08EFD660 0x00000050 0x08EFD650 0x00000070 0x00000000 new         N       N    ??(00000)::??
000199 0x08EFD6D8 0x00000050 0x08EFD6C8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000200 0x08EFD750 0x00000050 0x08EFD740 0x00000070 0x00000000 new         N       N    ??(00000)::??
000203 0x08EFD7C8 0x00000050 0x08EFD7B8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000207 0x08EFD840 0x00000050 0x08EFD830 0x00000070 0x00000000 new         N       N    ??(00000)::??
000198 0x08EFD8B8 0x00000050 0x08EFD8A8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000202 0x08EFD930 0x00000050 0x08EFD920 0x00000070 0x00000000 new         N       N    ??(00000)::??
000201 0x08EFD9A8 0x00000050 0x08EFD998 0x00000070 0x00000000 new         N       N    ??(00000)::??
000211 0x08EFDA20 0x00000050 0x08EFDA10 0x00000070 0x00000000 new         N       N    ??(00000)::??
000213 0x08EFDA98 0x00000050 0x08EFDA88 0x00000070 0x00000000 new         N       N    ??(00000)::??
000215 0x08EFDB10 0x00000050 0x08EFDB00 0x00000070 0x00000000 new         N       N    ??(00000)::??
000197 0x08EFDB88 0x00000050 0x08EFDB78 0x00000070 0x00000000 new         N       N    ??(00000)::??
000191 0x08EFDC00 0x00000050 0x08EFDBF0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000206 0x08EFDC78 0x00000050 0x08EFDC68 0x00000070 0x00000000 new         N       N    ??(00000)::??
000216 0x08EFDCF0 0x00000050 0x08EFDCE0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000189 0x08EFDD68 0x00000050 0x08EFDD58 0x00000070 0x00000000 new         N       N    ??(00000)::??
000195 0x08EFDDE0 0x00000050 0x08EFDDD0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000210 0x08EFDE58 0x00000050 0x08EFDE48 0x00000070 0x00000000 new         N       N    ??(00000)::??
000221 0x08EFDED0 0x00000050 0x08EFDEC0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000237 0x08EFDFD8 0x00000050 0x08EFDFC8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000253 0x08EFE050 0x00000050 0x08EFE040 0x00000070 0x00000000 new         N       N    ??(00000)::??
000232 0x08EFE0C8 0x00000050 0x08EFE0B8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000226 0x08EFE140 0x00000050 0x08EFE130 0x00000070 0x00000000 new         N       N    ??(00000)::??
000227 0x08EFE1B8 0x00000050 0x08EFE1A8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000239 0x08EFE230 0x00000050 0x08EFE220 0x00000070 0x00000000 new         N       N    ??(00000)::??
000230 0x08EFE2A8 0x00000050 0x08EFE298 0x00000070 0x00000000 new         N       N    ??(00000)::??
000244 0x08EFE320 0x00000050 0x08EFE310 0x00000070 0x00000000 new         N       N    ??(00000)::??
000233 0x08EFE398 0x00000050 0x08EFE388 0x00000070 0x00000000 new         N       N    ??(00000)::??
000234 0x08EFE410 0x00000050 0x08EFE400 0x00000070 0x00000000 new         N       N    ??(00000)::??
000245 0x08EFE488 0x00000050 0x08EFE478 0x00000070 0x00000000 new         N       N    ??(00000)::??
000250 0x08EFE500 0x00000050 0x08EFE4F0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000251 0x08EFE578 0x00000050 0x08EFE568 0x00000070 0x00000000 new         N       N    ??(00000)::??
000231 0x08EFE5F0 0x00000050 0x08EFE5E0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000246 0x08EFE668 0x00000050 0x08EFE658 0x00000070 0x00000000 new         N       N    ??(00000)::??
000236 0x08EFE6E0 0x00000050 0x08EFE6D0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000224 0x08EFE758 0x00000050 0x08EFE748 0x00000070 0x00000000 new         N       N    ??(00000)::??
000242 0x08EFE7D0 0x00000050 0x08EFE7C0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000249 0x08EFE848 0x00000050 0x08EFE838 0x00000070 0x00000000 new         N       N    ??(00000)::??
000248 0x08EFE8C0 0x00000050 0x08EFE8B0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000228 0x08EFE938 0x00000050 0x08EFE928 0x00000070 0x00000000 new         N       N    ??(00000)::??
000225 0x08EFE9B0 0x00000050 0x08EFE9A0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000247 0x08EFEA28 0x00000050 0x08EFEA18 0x00000070 0x00000000 new         N       N    ??(00000)::??
000235 0x08EFEAA0 0x00000050 0x08EFEA90 0x00000070 0x00000000 new         N       N    ??(00000)::??
000238 0x08EFEB18 0x00000050 0x08EFEB08 0x00000070 0x00000000 new         N       N    ??(00000)::??
000222 0x08EFEB90 0x00000050 0x08EFEB80 0x00000070 0x00000000 new         N       N    ??(00000)::??
000223 0x08EFEC08 0x00000050 0x08EFEBF8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000229 0x08EFEC80 0x00000050 0x08EFEC70 0x00000070 0x00000000 new         N       N    ??(00000)::??
000240 0x08EFECF8 0x00000050 0x08EFECE8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000241 0x08EFED70 0x00000050 0x08EFED60 0x00000070 0x00000000 new         N       N    ??(00000)::??
000252 0x08EFEDE8 0x00000050 0x08EFEDD8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000243 0x08EFEE60 0x00000050 0x08EFEE50 0x00000070 0x00000000 new         N       N    ??(00000)::??
000254 0x08EFEED8 0x00000050 0x08EFEEC8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000277 0x08EFEFE0 0x00000050 0x08EFEFD0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000264 0x08EFF058 0x00000050 0x08EFF048 0x00000070 0x00000000 new         N       N    ??(00000)::??
000258 0x08EFF0D0 0x00000050 0x08EFF0C0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000283 0x08EFF148 0x00000050 0x08EFF138 0x00000070 0x00000000 new         N       N    ??(00000)::??
000281 0x08EFF1C0 0x00000050 0x08EFF1B0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000284 0x08EFF238 0x00000050 0x08EFF228 0x00000070 0x00000000 new         N       N    ??(00000)::??
000285 0x08EFF2B0 0x00000050 0x08EFF2A0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000260 0x08EFF328 0x00000050 0x08EFF318 0x00000070 0x00000000 new         N       N    ??(00000)::??
000278 0x08EFF3A0 0x00000050 0x08EFF390 0x00000070 0x00000000 new         N       N    ??(00000)::??
000286 0x08EFF418 0x00000050 0x08EFF408 0x00000070 0x00000000 new         N       N    ??(00000)::??
000275 0x08EFF490 0x00000050 0x08EFF480 0x00000070 0x00000000 new         N       N    ??(00000)::??
000271 0x08EFF508 0x00000050 0x08EFF4F8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000270 0x08EFF580 0x00000050 0x08EFF570 0x00000070 0x00000000 new         N       N    ??(00000)::??
000255 0x08EFF5F8 0x00000050 0x08EFF5E8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000256 0x08EFF670 0x00000050 0x08EFF660 0x00000070 0x00000000 new         N       N    ??(00000)::??
000259 0x08EFF6E8 0x00000050 0x08EFF6D8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000261 0x08EFF760 0x00000050 0x08EFF750 0x00000070 0x00000000 new         N       N    ??(00000)::??
000269 0x08EFF7D8 0x00000050 0x08EFF7C8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000265 0x08EFF850 0x00000050 0x08EFF840 0x00000070 0x00000000 new         N       N    ??(00000)::??
000267 0x08EFF8C8 0x00000050 0x08EFF8B8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000272 0x08EFF940 0x00000050 0x08EFF930 0x00000070 0x00000000 new         N       N    ??(00000)::??
000274 0x08EFF9B8 0x00000050 0x08EFF9A8 0x00000070 0x00000000 new         N       N    ??(00000)::??
000262 0x08EFFA30 0x00000050 0x08EFFA20 0x00000070 0x00000000 new         N       N    ??(00000)::??
000273 0x08EFFAA8 0x00000050 0x08EFFA98 0x00000070 0x00000000 new         N       N    ??(00000)::??
000276 0x08EFFB20 0x00000050 0x08EFFB10 0x00000070 0x00000000 new         N       N    ??(00000)::??
000266 0x08EFFB98 0x00000050 0x08EFFB88 0x00000070 0x00000000 new         N       N    ??(00000)::??
000257 0x08EFFC10 0x00000050 0x08EFFC00 0x00000070 0x00000000 new         N       N    ??(00000)::??
000279 0x08EFFC88 0x00000050 0x08EFFC78 0x00000070 0x00000000 new         N       N    ??(00000)::??
000263 0x08EFFD00 0x00000050 0x08EFFCF0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000708 0x08F1FD30 0x00000050 0x08F1FD20 0x00000070 0x00000000 new         N       N    ??(00000)::??
000280 0x08EFFD78 0x00000050 0x08EFFD68 0x00000070 0x00000000 new         N       N    ??(00000)::??
000282 0x08EFFDF0 0x00000050 0x08EFFDE0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000692 0x08F1FE20 0x00000050 0x08F1FE10 0x00000070 0x00000000 new         N       N    ??(00000)::??
000268 0x08EFFE68 0x00000050 0x08EFFE58 0x00000070 0x00000000 new         N       N    ??(00000)::??
000705 0x08F1FE98 0x00000050 0x08F1FE88 0x00000070 0x00000000 new         N       N    ??(00000)::??
000287 0x08EFFEE0 0x00000050 0x08EFFED0 0x00000070 0x00000000 new         N       N    ??(00000)::??
000706 0x08F1FF10 0x00000050 0x08F1FF00 0x00000070 0x00000000 new         N       N    ??(00000)::??
